MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
3081,Sleepy Hollow,1999,R,19 Nov 1999,105 min,"Fantasy, Horror, Mystery",Tim Burton,"Washington Irving, Kevin Yagher, Andrew Kevin Walker","Johnny Depp, Christina Ricci, Miranda Richardson","The curse of The Headless Horseman (Christopher Walken) is the legacy of the small town of Sleepy Hollow. Spearheaded by the eager Constable Ichabod Crane (Johnny Depp) and his new world ways into the quagmire of secrets and murder, secrets once laid to rest, best forgotten and now reawakened, and he too, holding a dark secret of a past once gone.","English, Latin","United States, Germany, United Kingdom",Won 1 Oscar. 28 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BYWIwMTIxZTQtNDZhNS00ZDZlLTg5MTEtOTNkMmNjOGUzMTA1XkEyXkFqcGc@._V1_SX300.jpg,65,7.3,"390,897",tt0162661,movie,N/A,"$101,071,502",N/A,N/A
3082,The World Is Not Enough,1999,PG-13,19 Nov 1999,128 min,"Action, Adventure, Thriller",Michael Apted,"Neal Purvis, Robert Wade, Bruce Feirstein","Pierce Brosnan, Sophie Marceau, Robert Carlyle","James Bond (Pierce Brosnan) is back. An oil tycoon is murdered in MI6, and Bond is sent to protect his daughter. Renard (Robert Carlyle), who has a bullet lodged in his brain from a previous Agent, is secretly planning the destruction of a pipeline. Bond gains a hand from research scientist Dr. Christmas Jones (Denise Richards), who witnesses the action which happens when Bond meets up with Renard, but Bond becomes suspicious about Elektra King (Sophie Marceau), especially when Bond's boss, M (Dame Judi Dench) goes missing. Bond must work quickly to prevent Renard from destroying Europe.","English, Russian, Spanish","United Kingdom, United States, Spain",7 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BMDlmNTA0YmMtODJmMi00NTZhLTk4MzUtY2FiYjNhMmY4OTI1XkEyXkFqcGc@._V1_SX300.jpg,57,6.4,"211,725",tt0143145,movie,N/A,"$126,943,684",N/A,N/A
3087,Scrooged,1988,PG-13,23 Nov 1988,101 min,"Comedy, Drama, Fantasy",Richard Donner,"Mitch Glazer, Michael O'Donoghue, Charles Dickens","Bill Murray, Karen Allen, John Forsythe","Francis Xavier Cross is a cynical, mean spirited television executive, he treats his loyal assistant with contempt. He just sacked a member of staff on Christmas Eve for simply disagreeing with him, and he's alienated himself from his brother who still insists on inviting Frank to Christmas dinner despite him refusing to go every year. However, Frank is forced to learn the true meaning of Christmas when he's visited by three ghosts.",English,United States,Nominated for 1 Oscar. 1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYWY3ODUyZTQtMTQyZS00ZWIyLTk3M2YtYzU5ZWQ3MTEwZGU1XkEyXkFqcGc@._V1_SX300.jpg,38,6.9,"117,450",tt0096061,movie,N/A,"$60,328,558",N/A,N/A
3088,Harvey,1950,Approved,21 Dec 1950,104 min,"Comedy, Drama, Fantasy",Henry Koster,"Mary Chase, Oscar Brodney, Myles Connolly","James Stewart, Wallace Ford, William H. Lynn","The classic stage hit gets the Hollywood treatment in the story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.","English, Spanish, Latin",United States,Won 1 Oscar. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZTNlNWRhZmEtYzgyOC00YTIxLTk1MjktMWQ1MjhlMmE0ZjljXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.9,"58,751",tt0042546,movie,N/A,N/A,N/A,N/A
3090,Matewan,1987,PG-13,28 Aug 1987,135 min,"Drama, History",John Sayles,John Sayles,"Chris Cooper, James Earl Jones, Mary McDonnell","Mingo County, West Virginia, 1920. Coal miners, struggling to form a union, are up against company operators and the gun thugs of the notorious Baldwin-Felts detective agency. Black and Italian miners, brought in by the company to break the strike, are caught between the two forces. UMWA organizer and dual-card Wobbly Joe Kenehan determines to bring the local, Black, and Italian groups together. While Kenehan and his story are fictional, the setting and the dramatic climax are historical; Sid Hatfield, Cabell C. Testerman, C. E. Lively and the Felts brothers were real-life participants, and 'Few Clothes' is based on a character active several years previously.","English, Italian",United States,Nominated for 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZjlhYjVkNjgtNTU2NS00MDEyLWI3NmQtYjhiMWE4MjAxNWZkXkEyXkFqcGc@._V1_SX300.jpg,73,7.9,"9,248",tt0093509,movie,N/A,"$1,680,358",N/A,N/A
3091,Kagemusha: The Shadow Warrior,1980,PG,10 Oct 1980,162 min,"Drama, History, War",Akira Kurosawa,"Masato Ide, Akira Kurosawa","Tatsuya Nakadai, Tsutomu Yamazaki, Ken'ichi Hagiwara","When a powerful warlord in medieval Japan dies, a poor thief recruited to impersonate him finds difficulty living up to his role and clashes with the spirit of the warlord during turbulent times in the kingdom.",Japanese,"Japan, United States",Nominated for 2 Oscars. 20 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYTZmMDQwZjQtY2Y0Yy00ZWVlLWFlY2QtNmVjZTRlMTFjMzc3XkEyXkFqcGc@._V1_SX300.jpg,84,7.9,"38,815",tt0080979,movie,N/A,"$4,000,000",N/A,N/A
3092,Chushingura,1962,N/A,03 Oct 1963,207 min,"Action, Drama, History",Hiroshi Inagaki,Toshio Yasumi,"Yûzô Kayama, Chûsha Ichikawa, Toshirô Mifune","A young lord attempts to combat the corruption endemic to the Shogunate bureaucracy, only to be placed in an impossible conflict of duties. He refuses to pay the ""customary"" bribe expected by a Chancellor sent from the Shogunate to teach him the etiquette for receiving envoys from the Emperor. In revenge, the Chancellor goads the lord into drawing his sword when the envoys are present, a crime punishable by death. The young lord is forced to commit ritual suicide for this crime. His vassals are ordered to turn over their lords estate for confiscation, forbidden to take revenge for their lords death, then disbanded as a clan. To obey the Shogun, the lords former samurai must follow those orders, but to be loyal to oaths they swore to their lord and have justice, they must avenge him. This conflict of obligations is the primary dilemma in Japanese society, which is why this story is considered their national epic. The story is richly woven and the film worth seeing for the gorgeous art works, buildings, and costumes of 18th century Japan alone. Written by Mike O'Brien",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMGExMzYyOTQtNzIzOC00ZWMzLThhZWEtYmZiNmE3ZGZhZWViXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.6,"2,261",tt0055850,movie,N/A,N/A,N/A,N/A
3093,McCabe & Mrs. Miller,1971,R,08 Jul 1971,120 min,"Drama, Western",Robert Altman,"Edmund Naughton, Robert Altman, Brian McKay","Warren Beatty, Julie Christie, Rene Auberjonois","Set in winter in the Old West. Charismatic but dumb John McCabe arrives in a young Pacific Northwest town to set up a whorehouse/tavern. The shrewd Mrs. Miller, a professional madam, arrives soon after construction begins. She offers to use her experience to help McCabe run his business, while sharing in the profits. The whorehouse thrives and McCabe and Mrs. Miller draw closer, despite their conflicting intelligences and philosophies. Soon, however, the mining deposits in the town attract the attention of a major corporation, which wants to buy out McCabe along with the rest. He refuses, and his decision has major repercussions for him, Mrs. Miller, and the town.","English, Cantonese",United States,Nominated for 1 Oscar. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMzk1MjEwZWEtMjA5MS00ZjFhLTkzZDEtOTY0MmFlODA4MzM1XkEyXkFqcGc@._V1_SX300.jpg,93,7.6,"28,273",tt0067411,movie,N/A,N/A,N/A,N/A
3094,Maurice,1987,R,18 Sep 1987,140 min,"Drama, Romance",James Ivory,"E.M. Forster, Kit Hesketh-Harvey, James Ivory","James Wilby, Rupert Graves, Hugh Grant","Two male English school chums find themselves falling in love at Cambridge. To regain his place in society, Clive gives up his forbidden love, Maurice (pronounced ""Morris"") and marries. While staying with Clive and his shallow wife, Anne, Maurice finally discovers romance in the arms of Alec, the gamekeeper. Written from personal pain, it's E.M. Forster's story of coming to terms with sexuality in the Edwardian age.",English,United Kingdom,Nominated for 1 Oscar. 3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZGNkNzBmZTUtYzA2Yy00NmVhLTk2NTMtYWEzNDdkZmFiMTk3XkEyXkFqcGc@._V1_SX300.jpg,75,7.6,"24,361",tt0093512,movie,N/A,"$2,484,230",N/A,N/A
3095,The Grapes of Wrath,1940,Approved,15 Mar 1940,129 min,Drama,John Ford,"Nunnally Johnson, John Steinbeck","Henry Fonda, Jane Darwell, John Carradine","The Joad clan, introduced to the world in John Steinbeck's iconic novel, is looking for a better life in California. After their drought-ridden farm is seized by the bank, the family -- led by just-paroled son Tom -- loads up a truck and heads West. On the road, beset by hardships, the Joads meet dozens of other families making the same trek and holding onto the same dream. Once in California, however, the Joads soon realize that the promised land isn't quite what they hoped.",English,United States,Won 2 Oscars. 10 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZDgzZjk3OGYtNWI2Ny00MDg3LTgwYWEtNjI1ODAxNjA3ZmFlXkEyXkFqcGc@._V1_SX300.jpg,96,8.1,"101,457",tt0032551,movie,N/A,N/A,N/A,N/A
3096,My Man Godfrey,1957,Approved,02 Jan 1958,92 min,"Comedy, Mystery, Romance",Henry Koster,"Eric Hatch, Peter Berneis, William Bowers","June Allyson, David Niven, Jessie Royce Landis","The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNmZiNTQzMTYtZWZkMS00YWQwLWI0MTYtM2E2NTJjNTMxNGQ4XkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_SX300.jpg,N/A,6.2,"1,128",tt0050738,movie,N/A,N/A,N/A,N/A
3097,The Shop Around the Corner,1940,Approved,12 Jan 1940,99 min,"Comedy, Drama, Romance",Ernst Lubitsch,"Samson Raphaelson, Miklós László, Ben Hecht","Margaret Sullavan, James Stewart, Frank Morgan","In Budapest, Hungary, the Matuschek and Company store is owned by Mr. Hugo Matuschek and the bachelor Alfred Kralik is his best and most experienced salesman. When Klara Novak seeks a job position of saleswoman in the store, Matuschek hires her but Kralik and she do not get along. Meanwhile the lonely and dedicated Kralik has an unknown pen pal that he intends to propose very soon; however, he is fired without explanation by Matuschek on the night that he is going to meet his secret love. He goes to the bar where they have scheduled their meeting with his colleague Pirovitch and he surprisingly finds that Klara is his correspondent; however, ashamed After being let go he does not disclose his identity to her. When Matuschek discovers that he had misjudged Kralik and committed a mistake, he hires him again for the position of manager. But Klara is still fascinated with her correspondent and does not pay much attention to Alfred. Alfred works out a plan to reveal himself to Klara's who he is attracted to now that he sees past her attitude.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BMGU3Y2RmMTAtY2EzNC00MjUzLWIyMDUtZWJmYTE2MTU5ZDY5XkEyXkFqcGc@._V1_SX300.jpg,96,8.0,"39,230",tt0033045,movie,N/A,N/A,N/A,N/A
3098,The Natural,1984,PG,11 May 1984,138 min,"Drama, Sport",Barry Levinson,"Bernard Malamud, Roger Towne, Phil Dusenberry","Robert Redford, Robert Duvall, Glenn Close","An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league in this magical sports fantasy. With the aid of a bat cut from a lightning struck tree, Hobbs lives the fame he should have had earlier when, as a rising pitcher, he is inexplicably shot by a young woman.",English,United States,Nominated for 4 Oscars. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BODM3ZmMxN2YtOWMwMy00MDRjLTk0NDUtY2Q5MGQwZTQwNmM1XkEyXkFqcGc@._V1_SX300.jpg,61,7.4,"53,312",tt0087781,movie,N/A,"$47,951,979",N/A,N/A
3099,Shampoo,1975,R,13 Mar 1975,110 min,"Comedy, Drama",Hal Ashby,"Robert Towne, Warren Beatty","Warren Beatty, Julie Christie, Goldie Hawn","Thirty-something George Roundy is a Beverly Hills hairdresser, who spends as much time sleeping with his female clients as he does doing their hair. Whether they want to admit it, all the women in his life are for the most part aware that they are are not the only one with whom he is sleeping. And some, such as the wealthy and married Felicia Karpf, have a stronger emotional dependence on George than they would like to admit. George's current girlfriend is Jill, an up and coming actress. Jill's best friend is Jackie Shawn, one of George's old girlfriends who left him because he couldn't make a true commitment to her. In turn, Jackie is currently having an affair with Lester Karpf, Felicia's wealthy businessman husband. George is unhappy working at a salon owned by Norman, with whom he is constantly butting heads. In his first act of wanting finally to be a grown up, George wants to open his own salon, but doesn't have the financial resources to do it, and no bank will lend him money for the venture. Felicia at least convinces Lester to consider investing in George. On Monday, November 4, 1968, the eve of the presidential election, this group spends the evening together, first at a dinner party hosted by Lester, and then another private party. Lester asks his potential new business partner, George, to accompany his mistress Jackie, not knowing that George and Jackie know each other. Jill, who is invited to the party by Jackie, invites director Johnny Pope as her date, he who is considering her for a role in his next movie filming in Egypt and perhaps more. Over the course of the evening, George may come to the realization of what he wants in life both professionally and personally, but achieving happiness will depend upon others in his life, they who have known George up to this time only as an uncommitted narcissist.",English,United States,Won 1 Oscar. 3 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BMTkwNTllOTctYjdjMC00OTM0LWI0MDQtZDQ2ODVmZTE0YWZmXkEyXkFqcGc@._V1_SX300.jpg,65,6.4,"14,611",tt0073692,movie,N/A,"$49,407,734",N/A,N/A
3101,Fatal Attraction,1987,R,18 Sep 1987,119 min,"Drama, Thriller",Adrian Lyne,James Dearden,"Michael Douglas, Glenn Close, Anne Archer","Happily married New York lawyer Dan Gallagher has an affair with his colleague Alex, and the two enjoy a love weekend while Dan's wife and kid are away. But Alex will not let go of him, and she will stop at nothing to have him for herself. Just how far will she go to get what she wants?",English,United States,Nominated for 6 Oscars. 10 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BMTYxY2MxZGUtYWMwYi00YTI4LWE5MTItZjRiZDIzNzdhNWY3XkEyXkFqcGc@._V1_SX300.jpg,67,6.9,"101,832",tt0093010,movie,N/A,"$156,645,693",N/A,N/A
3102,Jagged Edge,1985,R,04 Oct 1985,108 min,"Drama, Mystery, Thriller",Richard Marquand,Joe Eszterhas,"Jeff Bridges, Glenn Close, Peter Coyote","San Francisco heiress Page Forrester is brutally murdered in her remote beach house. Her husband Jack is devastated by the crime but soon finds himself accused of her murder. He hires lawyer Teddy Barnes to defend him, despite the fact she hasn't handled a criminal case for many years. There's a certain chemistry between them and Teddy soon finds herself defending the man she loves.",English,United States,Nominated for 1 Oscar. 4 nominations total,https://m.media-amazon.com/images/M/MV5BNjc2MGRlMzktNjNjOS00MTUxLWE3MjEtZjI2MzliMDA2NzNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,60,6.5,"16,794",tt0089360,movie,N/A,"$40,491,165",N/A,N/A
3103,Stanley & Iris,1990,PG-13,09 Feb 1990,104 min,"Drama, Romance",Martin Ritt,"Pat Barker, Harriet Frank Jr., Irving Ravetch","Jane Fonda, Robert De Niro, Swoosie Kurtz","Stanley Cox is an illiterate short-order cook who has never taken a chance at love. Iris King is a newly widowed factory worker who has vowed never to love again. Still grieving eight months after her husband's death, she lives from paycheck to paycheck and raises two children. To make ends meet, she rents out space to her sister and brother-in-law who have financial and marital problems as well. Her daughter seeks escape through the company of boys resulting in an out of wedlock pregnancy, which makes matters worse. However, as their friendship slowly blossoms and Iris helps Stanley learn to read, his strong yet gentle kindness helps mend her broken heart. And where two lonely strangers stood trapped within the past, Stanley and Iris can now begin a new chapter of their lives - together.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDY2NDdmNWQtNWEwZS00N2I5LWIwYTEtYzk1MzhiODk0Y2RiXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.3,"8,664",tt0100680,movie,N/A,"$5,820,015",N/A,N/A
3104,Midnight Run,1988,R,20 Jul 1988,126 min,"Action, Comedy, Crime",Martin Brest,George Gallo,"Robert De Niro, Charles Grodin, Yaphet Kotto","Bounty hunter Jack Walsh (Robert De Niro) is sent to find and return bail jumper and former Mafia accountant, Jonathan ""The Duke"" Mardukas (Charles Grodin). The FBI has had no success in locating The Duke, so when Jack finds him in next to no time, they are a little embarrassed. In order to collect his $100,000 fee, Jack must take The Duke from New York to Los Angeles. However, the Mafia and the FBI have other ideas, as does Marvin Dorfler (John Ashton), a rival bounty hunter. On their long cross-country trip to LA, the two get to know each other and they build up a strange friendship.",English,United States,2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BNmQ2NWU5OWYtOTNiOC00MjA1LWJhOWQtMzYyMDgwMmE5ZDE0XkEyXkFqcGc@._V1_SX300.jpg,78,7.5,"96,644",tt0095631,movie,N/A,"$38,413,606",N/A,N/A
3105,Awakenings,1990,PG-13,11 Jan 1991,121 min,"Biography, Drama",Penny Marshall,"Oliver Sacks, Steven Zaillian","Robert De Niro, Robin Williams, Julie Kavner","1969. Dr. Malcolm Sayer is hired as a clinical physician at a local hospital in the Bronx, despite he only having a research background. The job is not ideal on his side as he has difficulties relating to people which is the reason he has focused on research projects not involving human subjects, while the hospital hires him somewhat out of desperation in not finding anyone else with the qualifications who wants the job. Most of his patients are in a semi-catatonic state and are housed in what some of the orderlies coin the ""garden"" ward, where all they can do for the patients is water and feed them. He notices that some of the patients, despite their generally catatonic state, respond in unusual ways to certain stimuli. In doing some research, he also finds that some common bonds between these patients are that they suffered from encephalitis in the 1920s or 1930s, and that their physical states are like they have Parkinson's disease frozen in time. As such, he is able to convince, albeit reluctantly, his skeptical boss, Dr. Kaufman, to administer an expensive experimental drug therapy on only one patient with family consent. That patient is forty-one year old Leonard Lowe, who has been in his current state since he was eleven years old, and who has been supported by his loving mother through all these years. As the drug therapy ""awakens"" Leonard, there are several issues that come into play. Malcolm has to try and convince Kaufman and the hospital administration to extend the therapy to the other patients. Despite not knowing the long term effects, Leonard, who was aware of his surroundings through his catatonic state, may have mixed emotions about his situation, wanting both to be treated as human being and an experiment guinea pig to ensure that what is happening benefits him and others in the long run. Mrs. Lowe may be unprepared for the new Leonard, she expecting who she remembers as a sweet eleven year old boy. Through all these issues, what may be the most illuminating issue for Malcolm is the need to stimulate the human spirit, including his own in dealing with people around him.",English,United States,Nominated for 3 Oscars. 6 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BZDUzOGQ4YTctNTY1OS00M2UzLWFjNzYtMGNlN2E5NDA2MGVkXkEyXkFqcGc@._V1_SX300.jpg,74,7.8,"162,123",tt0099077,movie,N/A,"$52,096,475",N/A,N/A
3106,Come See the Paradise,1990,R,01 Jan 1991,138 min,"Drama, Romance, War",Alan Parker,Alan Parker,"Dennis Quaid, Tamlyn Tomita, Sab Shimono","Portraying one of the shadier details of American history, this is the story of Jack McGurn, who comes to Los Angeles in 1936. He gets a job at a movie theatre in Little Tokyo and falls in love with the boss's daughter, Lily Kawamura. When her father finds out, he is fired and forbidden ever to see her again. But together they escape to Seattle. When the war breaks out, the authorities decide that the Japanese immigrants must live in camps like war prisoners.","English, Japanese",United States,3 nominations,https://m.media-amazon.com/images/M/MV5BZDJmYWI4MTEtMjY0Yy00NDEyLWE4ZGYtNjFhYzFiMDlmMmM3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.7,"3,145",tt0099291,movie,N/A,"$947,306",N/A,N/A
3107,Backdraft,1991,R,24 May 1991,137 min,"Action, Drama, Mystery",Ron Howard,Gregory Widen,"Kurt Russell, William Baldwin, Robert De Niro",A rookie firefighter tries to earn the respect of his older brother and other firefighters while taking part in an investigation of a string of arson/murders. This detailed look into the duties and private lives of firemen naturally features widespread pyrotechnics and special effects.,English,United States,Nominated for 3 Oscars. 1 win & 11 nominations total,https://m.media-amazon.com/images/M/MV5BYWM0Nzk2NzctYjkwMS00YWU4LWI5MTEtMGI4ZGRkNmYxOTk2XkEyXkFqcGc@._V1_SX300.jpg,38,6.7,"89,400",tt0101393,movie,N/A,"$77,868,585",N/A,N/A
3108,The Fisher King,1991,R,27 Sep 1991,137 min,"Comedy, Drama, Fantasy",Terry Gilliam,Richard LaGravenese,"Jeff Bridges, Robin Williams, Adam Bryant","Jack Lucas was once a famous, arrogant and egotistical New York City call-in radio talk show host. Largely self-inflicted due to remorse and grief, Jack goes on a quick downward spiral, both personally and professionally, after a glib comment he makes to one of his regular callers results in that caller going on a murder spree. Three years later, the only emotional and financial support a despondent Jack receives is from his current video store owning girlfriend, Anne. When Jack hits rock bottom, he meets a seemingly crazy and homeless man calling himself Parry. Parry does have mental health issues, namely hallucinations centered around the story of the Fisher King, which is why he has an obsession with obtaining the Holy Grail. When Jack learns of Parry's own background and the reason he got to where he is, Jack feels he needs to be part of Parry's salvation. He figures the way to do so is to connect Parry with Lydia Sinclair, a shy and uncoordinated woman who Parry loves from afar. In doing so, Jack may himself be able to recapture his old life back. But if he does, he may not realize that he was no saint in that former life.",English,United States,Won 1 Oscar. 14 wins & 39 nominations total,https://m.media-amazon.com/images/M/MV5BZTg2OGU4MmMtZThkZi00YjJjLTkwMjItMDMwYWE4NTA3NzRlXkEyXkFqcGc@._V1_SX300.jpg,61,7.5,"92,142",tt0101889,movie,N/A,"$41,895,491",N/A,N/A
3109,The River,1984,PG-13,11 Jan 1985,124 min,Drama,Mark Rydell,"Robert Dillon, Julian Barry","Mel Gibson, Sissy Spacek, Shane Bailey","Tom and Mae Garvey are a hard working farming couple living with their two children on the east Tennessee farm owned by Tom's family for generations. They and many of their neighbors have hit hard times of late. A downturn in the economy has led to dwindling land prices. But the biggest problem of late has been that their crop land has been prone to flooding as the property is adjacent to a river. Manipulating the powers that be including a local senator and the local bank, Joe Wade, who also grew up in the area and now runs the local milling company that sets the local grain prices, is working behind the scenes to buy up the properties along the river for a song as he wants to build a dam which would flood the Garvey's and others riverfront properties. The dam would generate electricity, but more importantly for Joe it would provide irrigation opportunities for farm properties away from the river, such as his own. Tom already intensely dislikes Joe as he and Mae used to go together. Joe's behind-the-scenes manoeuvrings coupled with the continuation of these and many other farming problems makes it increasingly difficult for the Garveys to hold onto their farm, Tom who seems determined at any cost to stay on the land of his ancestors.",English,United States,Nominated for 4 Oscars. 2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZDVhYjg5OGEtYjZkZS00YjBmLTljMzItOWMxMmQ4N2YwNjliXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,46,6.3,"7,971",tt0088007,movie,N/A,"$11,489,982",N/A,N/A
3110,Country,1984,PG,29 Sep 1984,105 min,Drama,Richard Pearce,William D. Wittliff,"Jessica Lange, Sam Shepard, Wilford Brimley","Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife decides to fight for her family.",English,United States,Nominated for 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNDA2Nzc3MDktMDU5MS00NjU1LWEzZjktY2UzYjg1Y2U4YTM3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,6.6,"2,204",tt0087091,movie,N/A,"$9,640,000",N/A,N/A
3111,Places in the Heart,1984,PG,05 Oct 1984,111 min,Drama,Robert Benton,Robert Benton,"Sally Field, Lindsay Crouse, Ed Harris","Edna Spalding finds herself alone and broke on a small farm in the midst of the Great Depression when her husband, the Sheriff, is killed in an accident. Moses, a wandering Black man,helps her plant cotton to try to keep her farm and family together. She also takes in a blind boarder, Mr. Will, who lost his sight in the Great War. She must endure storms and harsh labor to try to make her mortgage payment on time.",English,United States,Won 2 Oscars. 14 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNjBhMjg0YjMtNDVjNy00MjcxLThiMzYtNjE3NDI0MTQ4MGFmXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_SX300.jpg,70,7.4,"13,988",tt0087921,movie,N/A,"$34,901,614",N/A,N/A
3112,"'night, Mother",1986,PG-13,29 Jan 1987,96 min,Drama,Tom Moore,Marsha Norman,"Sissy Spacek, Anne Bancroft, Ed Berke","What would you do if someone you loved sat down with you one night and calmly told you that they were going to end their life before morning? This is Thelma Cates' dilemma. Her daughter Jessie has had it. A middle-aged epileptic unable to drive or hold a job, with a failed marriage and a drug-addicted runaway son on the wrong side of the law, Jessie can find no reason to keep living. Adapted from the play by Marsha Norman, ""'night, Mother"" is the story of a parent's worst nightmare. How can Thelma convince her daughter that life is worth living if she can't feel her pain? How can she end her daughter's embrace of death before morning?",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZTcxYzc1OTAtNmQyNC00MmVhLTlmMTktOGU2ZTBjZWFkNjBjXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.6,"2,584",tt0090556,movie,N/A,"$441,863",N/A,N/A
3113,End of Days,1999,R,24 Nov 1999,122 min,"Action, Fantasy, Horror",Peter Hyams,Andrew W. Marlowe,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney","On December 28th, 1999, the citizens of New York City are getting ready for the turn of the millennium. However, the Devil decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride, a 20-year-old woman named Christine York. If he bears her child between 11:00 PM and midnight on New Year's Eve, the world will end, and the only hope lies within an atheist ex-cop named Jericho Cane, who no longer believes in God because of the murder of his wife and daughter.","English, Latin",United States,1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BODg2NmE4MTYtMzFmNS00ZWExLWE4YjktNDEwMzg1ZDBkY2JlXkEyXkFqcGc@._V1_SX300.jpg,33,5.8,"117,780",tt0146675,movie,N/A,"$66,889,043",N/A,N/A
3114,Toy Story 2,1999,G,24 Nov 1999,92 min,"Animation, Adventure, Comedy","John Lasseter, Ash Brannon, Lee Unkrich","John Lasseter, Pete Docter, Ash Brannon","Tom Hanks, Tim Allen, Joan Cusack","While Andy is away at summer camp Woody has been toynapped by Al McWiggin, a greedy collector and proprietor of ""Al's Toy Barn""! In this all-out rescue mission, Buzz and his friends Mr. Potato Head, Slinky Dog, Rex and Hamm springs into action to rescue Woody from winding up as a museum piece. They must find a way to save him before he gets sold in Japan forever and they'll never see him again!",English,United States,Nominated for 1 Oscar. 21 wins & 27 nominations total,https://m.media-amazon.com/images/M/MV5BNzVmODlhMDEtY2YxZi00OTVjLTlkNTktN2Q2OTRlM2I4M2FhXkEyXkFqcGc@._V1_SX300.jpg,88,7.9,"630,573",tt0120363,movie,N/A,"$245,852,179",N/A,N/A
3115,Flawless,1999,R,24 Nov 1999,112 min,"Crime, Drama",Joel Schumacher,Joel Schumacher,"Robert De Niro, Philip Seymour Hoffman, Barry Miller","Walt Koontz, a homophobic cop, ends up with paralyzed vocal cords because of an unfortunate stroke. His therapy includes singing lessons from a neighbor who is not only flamboyantly gay but also pre-operative transgender. Both of them are equally prejudiced; Koontz against non-heterosexuals and the neighbor against closed-minded straight people.",English,United States,3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNGRlMmQyNDMtMWQxOC00MTgyLTkyZWMtZjNiZjdhYTgzMmM0XkEyXkFqcGc@._V1_SX300.jpg,50,6.4,"20,329",tt0155711,movie,N/A,"$4,488,529",N/A,N/A
