MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
122,Boomerang,1992,R,01 Jul 1992,117 min,"Comedy, Drama, Romance",Reginald Hudlin,"Barry W. Blaustein, David Sheffield, Eddie Murphy","Eddie Murphy, Robin Givens, Halle Berry","Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger, he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatized by this, his work goes badly downhill. But then, Jacqueline's more quietly attractive assistant, Angela, who has been dating Marcus' best friend, shows herself more than a little concerned by his perilous state.","English, French",United States,1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMjI1OWE5NjAtNmZjMy00NDA0LWI4OGItMTgxNDM3YmVhMDliXkEyXkFqcGc@._V1_SX300.jpg,45,5.6,"31,934",tt0103859,movie,N/A,"$70,052,444",N/A,N/A
123,Chungking Express,1994,PG-13,08 Mar 1996,102 min,"Comedy, Crime, Drama",Kar-Wai Wong,Kar-Wai Wong,"Brigitte Lin, Takeshi Kaneshiro, Tony Leung Chiu-wai","Wong Kar-Wai's movie about two love-struck cops is filmed in impressionistic splashes of motion and color. The first half deals with Cop 223, who has broken up with his girlfriend of five years. He purchases a tin of pineapples with an expiration date of May 1 each day for a month. By the end of that time, he feels that he will either be rejoined with his love or that it too will have expired forever. The second half shows Cop 663 dealing with his breakup with his flight attendant girlfriend. He talks to his apartment furnishings until he meets a new girl at a local lunch counter.","Cantonese, English, Japanese, Hindi, Mandarin, Punjabi, Urdu",Hong Kong,8 wins & 19 nominations,https://m.media-amazon.com/images/M/MV5BNDQ4ZmYxODctZDVlZC00OTcxLWJjOGItZjRlMzk4MDA1Yjg1XkEyXkFqcGc@._V1_SX300.jpg,78,8.0,"98,987",tt0109424,movie,N/A,"$600,200",N/A,N/A
125,Flirting with Disaster,1996,R,12 Apr 1996,92 min,Comedy,David O. Russell,David O. Russell,"Ben Stiller, Patricia Arquette, Téa Leoni","Mel Coplin departs on a mission of discovery dragging his wife and 4 month old son behind. He and wife, Nancy, won't agree on a name for their son until adopted Mel gets in touch with his roots. He assures her that once he knows who he really is, the right name for their boy will be a snap. Enlisting the aid of student-psychologist and part-time adoption agent, Tina Kalb, they embark on a journey across the United States to find Mel's ""birth"" mother. ""The best part,"" Mel tells Nancy, ""is it's all free."" Tina is finishing her dissertation and will film the happy reunion of mother and child as part of her research. For this privilege, she's footing the bill. His adoptive parents are left behind feeling abandoned by an ungrateful son. Clerical errors, mistaken identities, Nancy's misplaced high school friend and his gay lover, and a super-charged libido here and there are thrown into the mix along the way until -- at last -- Mel's real parents, the Schlictings (mispronounced as ""Shit-kings"" by Mrs. Coplin), are discovered in remote New Mexico. There, Mel begins to wonder if he would have been better off not knowing these people, after all.",English,United States,1 win & 10 nominations,https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,81,6.7,"20,057",tt0116324,movie,N/A,"$14,702,438",N/A,N/A
126,The NeverEnding Story III,1994,G,02 Feb 1996,95 min,"Adventure, Comedy, Family",Peter MacDonald,"Jeff Lieberman, Karin Howard, Michael Ende","Jason James Richter, Melody Kay, Jack Black","Bastian's wish for a sibling comes true when his father remarries, but he's soon having trouble with new stepsister Nicole and with a gang of school bullies, The Nasties. Hiding in the school library, Bastian finds his favorite book, THE NEVERENDING STORY. Later it's found by the gang's leader Slip, who recognizes the book's power and starts to form Fantasia after his bad intentions. When the chaos worsens, the Child-like Empress requests Bastian to move back to the real world, get the book back, and save Fantasia. Some Fantasia characters accidentally travel with him into reality and get lost in different places. Meanwhile, Slip and the other Nasties spread anarchy. Finally, Bastian gets support from Nicole, who begins to believe in the power of Fantasia.",English,"Germany, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BOTdmY2EwZTMtYTE5MC00Yzg2LTk5MGItYTdmMmRiZmM0Y2VjXkEyXkFqcGc@._V1_SX300.jpg,N/A,3.2,"12,599",tt0110647,movie,N/A,N/A,N/A,N/A
129,Pie in the Sky,1995,R,09 Feb 1996,95 min,"Comedy, Romance",Bryan Gordon,Bryan Gordon,"Josh Charles, Anne Heche, John Goodman",A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_SX300.jpg,N/A,5.8,895,tt0114131,movie,N/A,N/A,N/A,N/A
130,Angela,1995,Not Rated,02 May 2015,99 min,Drama,Rebecca Miller,Rebecca Miller,"Miranda Rhyne, Charlotte Eve Blythe, Anna Thomson","The ten year-old Angela and her little sister Ellie move to an old house in the countryside with her parents Mae and Andrew. Their mother has mental illness and has just left an institution and her husband tries to keep the dysfunctional family together. Angela is an imaginative disturbed girl that might have inherited the illness of her mother and is obsessed by purification to get rid of her sins; and has visions of the fallen angel Lucifer and the Virgin Mary. After consuming an early version of Four Loko, She leads her little sister in her paranoia and uses a circle of toys and dolls to protect them against evil. They have a crazy neighbor that Angela believes is an angel and she asks the woman how to find the way to heaven. When Mae returns to the institution, Angela becomes uncontrollable in her quest to heaven.",English,United States,4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNTJlZTgyYjEtN2Y4Mi00MDU4LTliNzAtZmU1N2Y3YmNhOWQwXkEyXkFqcGdeQXVyMjkyMDI4NTQ@._V1_SX300.jpg,N/A,6.3,"1,085",tt0112364,movie,N/A,N/A,N/A,N/A
131,Frankie Starlight,1995,R,22 Nov 1995,101 min,"Drama, Romance, War",Michael Lindsay-Hogg,"Ronan O'Leary, Chet Raymo","Matt Dillon, Anne Parillaud, Gabriel Byrne","This is a story of a man (Walker), suffering from dwarfism, who writes an autobiographical account of his life. In flashbacks, we see how he was conceived to a woman (Parillaud) at the end of WWII as she attempts to smuggle herself to America on a troop ship. Caught, she is put ashore back in her homeland of Ireland where she struggles to bring up her dwarfed child. Then comes an ongoing affair with a man (Byrne) who becomes a surrogate father to the boy, teaching him about the stars and planets... and calling him ""Frankie Starlight."" After that affair she meets with a man (Dillon) who takes her and the boy to America, but they are misfits in the prairie lands of the West and soon return home to Ireland where the boy grows to manhood as a writer.",English,"Ireland, United Kingdom, France, United States",N/A,https://m.media-amazon.com/images/M/MV5BMzczZGYyYjEtYTg1Yy00YzQ0LTk3MDctMjBiZjRiZGQ1YWI1XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.5,940,tt0113107,movie,N/A,"$103,365",N/A,N/A
132,Jade,1995,R,13 Oct 1995,95 min,"Crime, Drama, Thriller",William Friedkin,Joe Eszterhas,"David Caruso, Linda Fiorentino, Chazz Palminteri","Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the lawman emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZGZjNjZjY2QtYjJkNC00OTVmLWJiN2QtYjRiZGQyMDZlYjI4XkEyXkFqcGc@._V1_SX300.jpg,33,5.3,"14,566",tt0113451,movie,N/A,"$9,851,610",N/A,N/A
133,Nueba Yol,1995,N/A,16 Aug 1995,106 min,"Comedy, Drama",Ángel Muñiz,Ángel Muñiz,"Luisito Martí, Caridad Ravelo, Raúl Carbonell","The story of a humble widowed man named Ordoto Balbuena, who is in a difficult economic situation as he is jobless. He meets with a friend called Fellito who promises to take him to New York. Despite his doubts, Balbuena is convinced that everything will be fine. Balbuena then goes to New York and live the ""American Dream"". But he then realizes that the United States is not how he imagined at all.","Fulah, Spanish, English",Dominican Republic,N/A,https://m.media-amazon.com/images/M/MV5BNzc2YmU3MmMtNGJlZS00ODMxLTg2N2EtYzdiMDc2YzY4ZTdlXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_SX300.jpg,N/A,7.1,508,tt0114015,movie,N/A,"$984,681",N/A,N/A
134,Sonic Outlaws,1995,Not Rated,14 Jul 1995,87 min,Documentary,Craig Baldwin,N/A,"Lloyd Dunn, Chris Grigg, Mark Hosler","Within days after the release of Negativland's clever parody of U2 and Casey Kasem, recording industry giant Island Records descended upon the band with a battery of lawyers intent on erasing the piece from the history of rock music. Craig Baldwin follows this and other intellectual property controversies across the contemporary arts scene. Playful and ironic, his cut-and-paste collage-essay surveys the prospects for an ""electronic folk culture"" in the midst of an increasingly commodified corporate media landscape.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMTk5OTU5MTgxM15BMl5BanBnXkFtZTcwNTMwMDgyMQ@@._V1_SX300.jpg,N/A,7.4,173,tt0114500,movie,N/A,N/A,N/A,N/A
135,Down Periscope,1996,PG-13,01 Mar 1996,92 min,Comedy,David S. Ward,"Hugh Wilson, Andrew Kurtzman, Eliot Wald","Kelsey Grammer, Lauren Holly, Rob Schneider","Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days. With a crew that consists only of weird guys (and a gal), he's headed against the atomic powered USS Orlando, with the mission to destroy a dummy battleship.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGEyMTczZjktMTVkNC00Zjg3LTljOWQtNjQ1NjY0YWZjYjM0XkEyXkFqcGc@._V1_SX300.jpg,39,6.2,"27,296",tt0116130,movie,N/A,"$25,785,603",N/A,N/A
136,From the Journals of Jean Seberg,1995,N/A,01 Mar 1996,97 min,"Documentary, Biography",Mark Rappaport,Mark Rappaport,"Mary Beth Hurt, Jean Seberg","Mark Rappaport's creative bio-pic about actress Jean Seberg is presented in a first-person, autobiographical format (with Seberg played by Mary Beth Hurt). He seamlessly interweaves cinema, politics, American society and culture, and film theory to inform, entertain, and move the viewer. Seberg's many marriages, as well as her film roles, are discussed extensively. Her involvement with the Black Panther Movement and subsequent investigation by the FBI is covered. Notably, details of French New Wave cinema, Russian Expressionist (silent) films, and the careers of Jane Fonda, Vanessa Redgrave, and Clint Eastwood are also intensively examined. Much of the film is based on conjecture, but Rappaport encourages viewers to re-examine their ideas about women in film with this thought-provoking picture.",English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTk5ODgzNDE1NV5BMl5BanBnXkFtZTcwMTY4MDMyMQ@@._V1_SX300.jpg,N/A,7.1,286,tt0113125,movie,N/A,N/A,N/A,N/A
137,Man of the Year,1995,N/A,15 Mar 1996,86 min,"Comedy, Romance",Dirk Shafer,Dirk Shafer,"Vivian Paxton, Claudette Sutherland, Michael Ornstein","Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling of Dirk's decision to send a photograph to Playgirl, his selection as a centerfold and then Man of the Year, his many TV interviews, his friend Vivian Paxton posing as his beard, and the pressures from his live-in lover to come out of the closet. Interspersed with this chronological narrative are a black and white look at an evening Dirk spends with Angela Lucassey, a woman from Reno who wins Playgirl's national contest to have a date with Dirk, and an interview with a stripper who tracks Dirk down.","English, Yiddish","United States, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_SX300.jpg,N/A,6.0,345,tt0113756,movie,N/A,"$209,935",N/A,N/A
138,The Neon Bible,1995,Not Rated,01 Mar 1996,91 min,Drama,Terence Davies,"Terence Davies, John Kennedy Toole","Jacob Tierney, Drake Bell, Gena Rowlands","While on a train, a teenage boy thinks about his life and the flamboyant aunt whose friendship acted as an emotional shield from his troubled family. This film evokes the haunting quality of memory while creating a heartfelt portrait of a boy's life in a rural 1940s Southern town.",English,"United Kingdom, Spain",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BOWI4MjZjNTMtM2ExMC00OTcxLWEyZGQtYTJkNDM0YzYwMzc4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,60,6.2,"1,080",tt0113952,movie,N/A,"$78,072",N/A,N/A
139,Target,1995,N/A,28 Feb 1996,122 min,Drama,Sandip Ray,"Sandip Ray, Satyajit Ray, Prafulla Roy","Mohan Agashe, Barun Chakraborty, Champa",A cynical woman (Champa) leads exploited workers in a revolt against a cruel landowner (Mohan Agashe) in India,"Hindi, Bengali",India,1 nomination,https://m.media-amazon.com/images/M/MV5BMjM3NjkxYjgtMzQ2Ni00ZjMxLTlkYzUtYTQ2ZWM2YTgyOWU5XkEyXkFqcGdeQXVyMjM5NDM1MTE@._V1_SX300.jpg,N/A,8.1,79,tt0114618,movie,N/A,N/A,N/A,N/A
140,Up Close and Personal 4,1996,N/A,N/A,88 min,Adult,Steve Drake,N/A,"Johnnie Black, Paul Cox, John Decker, Dejana",N/A,English,USA,N/A,N/A,N/A,N/A,N/A,tt0161048,movie,N/A,N/A,N/A,N/A
141,The Birdcage,1996,R,08 Mar 1996,117 min,Comedy,Mike Nichols,"Jean Poiret, Francis Veber, Édouard Molinaro","Robin Williams, Nathan Lane, Gene Hackman","Armand Goldman owns a popular drag nightclub in South Miami Beach. His long-time lover, Albert, stars there as Starina. ""Their"" son Val (actually Armand's by his one heterosexual fling, twenty years before) comes home to announce his engagement to Barbara Keeley, daughter of Kevin Keeley, US Senator, and co-founder of the Committee for Moral Order. The Senator and family descend upon South Beach to meet Val, his father and ""mother."" What ensues is comic chaos.",English,United States,Nominated for 1 Oscar. 7 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_SX300.jpg,72,7.2,"103,209",tt0115685,movie,N/A,"$124,060,553",N/A,N/A
143,Gospa,1995,PG,13 Oct 1995,125 min,"Drama, History",Jakov Sedlar,"Ivan Aralica, Paul Gronseth, Barry Morrow","Martin Sheen, Michael York, Morgan Fairchild","In 1981 in Medjugorje (BA), a group of kids claim that Virgin Mary appeared to them on a hill. The local priest believes them and spreads the word. Religious tourism blossoms. The communist government is concerned and arrests the priest.","Serbo-Croatian, Croatian, English","Croatia, Canada, United States",1 win,https://m.media-amazon.com/images/M/MV5BOTdkOGMzN2EtM2JkYi00YTNjLTlhNjAtYjVkZWRjYWVmNjI5XkEyXkFqcGdeQXVyNjU4NzAyNjg@._V1_SX300.jpg,N/A,4.0,457,tt0113200,movie,N/A,N/A,N/A,N/A
144,The Brothers McMullen,1995,R,11 Aug 1995,98 min,"Comedy, Drama, Romance",Edward Burns,Edward Burns,"Jack Mulcahy, Michael McGlone, Edward Burns","This angst-filled tale of three Irish-Catholic brothers explores men's relationships with women. Three different situations are set up on parallel plotlines, with each brother facing a different kind of crisis. Their common bond as family, as well as close lifelong friends, allows them to express their feelings frankly and intimately, as they talk and discuss their concerns among each other. Jack finds himself in a marriage gone stale and under pressure to start a family that he does not yet feel ready for. Barry, dedicated to his film career and almost pathologically averse to any type of commitment in a relationship, is suddenly artistically successful and finds true love, both for the first time and both pulling him in opposite directions. Patrick is torn between his love for his religion and ethnic heritage and his love for Susan, his longtime Jewish girlfriend. Ultimately, they are all asked to resist temptation of one sort or another, with various poignant outcomes.",English,United States,4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTQ2YTY2OWMtODdjNy00MmE4LWE1MDEtOTdmMzc4ZDBjNzQ5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,73,6.6,"8,286",tt0112585,movie,N/A,"$10,426,506",N/A,N/A
145,Bad Boys,1995,R,07 Apr 1995,119 min,"Action, Comedy, Crime",Michael Bay,"George Gallo, Michael Barrie, Jim Mulholland","Will Smith, Martin Lawrence, Lisa Boyle","Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","English, Persian",United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMWNjZWEwNDMtMWE1ZC00MTgwLTk2YzAtYmE0NTkwOWVhMDI0XkEyXkFqcGc@._V1_SX300.jpg,41,6.8,"298,595",tt0112442,movie,N/A,"$65,807,024",N/A,N/A
146,The Amazing Panda Adventure,1995,PG,25 Aug 1995,84 min,"Adventure, Drama, Family",Christopher Cain,"John Wilcox, Steven Alldredge, Jeff Rothberg","Stephen Lang, Ryan Slater, Yi Ding","Young American Ryan Tyler visits his zoologist father on a panda preserve in China while on summer vacation and gets involved in the rescue of a baby panda from unscrupulous poachers who want to murder the cub's mother and sell the baby to a zoo. Ling, a young Chinese girl, and her grandfather help in the rescue which, if successful, will ultimately result in saving the reserve from being shut down by officious bureaucrats.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.7,"4,389",tt0112342,movie,N/A,"$7,506,759",N/A,N/A
147,The Basketball Diaries,1995,R,21 Apr 1995,102 min,"Biography, Crime, Drama",Scott Kalvert,"Jim Carroll, Bryan Goluboff","Leonardo DiCaprio, Lorraine Bracco, Marilyn Sokol","Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction. As a member of a seemingly unbeatable high school basketball squad, Jim's life centers around the basketball court and the court becomes a metaphor for the world in his mind. A best friend who is dying of leukemia, a coach (""Swifty"") who takes unacceptable liberties with the boys on his team, teenage sexual angst, and an unhealthy appetite for heroin -- all of these begin to encroach on young Jim's dream of becoming a basketball star. Soon, the dark streets of New York become a refuge from his mother's mounting concern for her son. He can't go home and his only escape from the reality of the streets is heroin for which he steals, robs and prostitutes himself. Only with the help of Reggie, an older neighborhood friend with whom Jim ""picked up a game"" now and then, is he able to begin the long journey back to sanity.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BOGQ0YmUzZDctOThjOC00MWYzLWE2ZGEtZjQyNmEyZGI4YjVjXkEyXkFqcGc@._V1_SX300.jpg,46,7.3,"123,345",tt0112461,movie,N/A,"$2,381,087",N/A,N/A
149,Amateur,1994,R,19 May 1995,105 min,"Comedy, Crime, Drama",Hal Hartley,Hal Hartley,"Isabelle Huppert, Martin Donovan, Elina Löwensohn","Isabelle is an ex-nun waiting for her special mission from God. In the meantime, she is making a living writing pornography. She meets Thomas, a sweet, confused amnesiac who cannot remember that he used to be a vicious pornographer, responsible for turning his young wife, Sofia, into the world's most notorious porn queen. Sofia's on the run, convinced she's killed him. Together, Isabelle and Thomas set out to discover his past, a past waiting to catch up with him.",English,"United States, United Kingdom, France",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYzUzMmVjYjItMTdkZC00NGRhLWIzODMtZWJkN2EzYzdkNDYxXkEyXkFqcGc@._V1_SX300.jpg,53,6.8,"7,185",tt0109093,movie,N/A,"$757,088",N/A,N/A
150,Apollo 13,1995,PG,30 Jun 1995,140 min,"Adventure, Drama, History",Ron Howard,"Jim Lovell, Jeffrey Kluger, William Broyles Jr.","Tom Hanks, Bill Paxton, Kevin Bacon","Based on the true story of the ill-fated 13th Apollo mission bound for the moon. Astronauts Lovell, Haise and Swigert were scheduled to fly Apollo 14, but are moved up to 13. It's 1970, and The US has already achieved their lunar landing goal, so there's little interest in this ""routine"" flight.. until that is, things go very wrong, and prospects of a safe return fade.",English,United States,Won 2 Oscars. 31 wins & 59 nominations total,https://m.media-amazon.com/images/M/MV5BMGZmNGY1OTAtNjFkYS00MjcyLWFlZjUtYzEyMDllZGZhMzM3XkEyXkFqcGc@._V1_SX300.jpg,77,7.7,"320,129",tt0112384,movie,N/A,"$173,837,933",N/A,N/A
151,Rob Roy,1995,R,14 Apr 1995,139 min,"Adventure, Biography, Drama",Michael Caton-Jones,Alan Sharp,"Liam Neeson, Jessica Lange, John Hurt","In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honor.",English,"United Kingdom, United States",Nominated for 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYzU2NzcxMjgtNDdjYi00MDRiLTg4ZWEtNDAzODNlYzEyN2NhXkEyXkFqcGc@._V1_SX300.jpg,55,6.9,"46,398",tt0114287,movie,N/A,"$31,596,911",N/A,N/A
152,The Addiction,1995,Not Rated,06 Oct 1995,82 min,"Drama, Horror",Abel Ferrara,Nicholas St. John,"Lili Taylor, Christopher Walken, Annabella Sciorra","Kathleen Conklin, a doctoral student in philosophy, finds herself with a new perspective on the nature of evil and humanity after being bitten by a vampire in New York City....",English,United States,5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.4,"11,749",tt0112288,movie,N/A,"$307,308",N/A,N/A
153,Batman Forever,1995,PG-13,16 Jun 1995,121 min,"Action, Adventure",Joel Schumacher,"Bob Kane, Lee Batchler, Janet Scott Batchler","Val Kilmer, Tommy Lee Jones, Jim Carrey","The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face incorrectly believes Batman caused the courtroom accident which left him disfigured on one side; he has unleashed a reign of terror on the good people of Gotham. Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler he perfects a device for draining information from all the brains in Gotham, including Bruce Wayne's knowledge of his other identity. Batman/Wayne is/are the love focus of Dr. Chase Meridan. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin the Boy Wonder.",English,"United States, United Kingdom",Nominated for 3 Oscars. 10 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BMTUyNjJhZWItMTZkNS00NDc4LTllNjUtYTg3NjczMzA5ZTViXkEyXkFqcGc@._V1_SX300.jpg,51,5.4,"270,108",tt0112462,movie,N/A,"$184,069,126",N/A,N/A
154,Belle de Jour,1967,Approved,10 Apr 1968,100 min,"Drama, Romance",Luis Buñuel,"Joseph Kessel, Luis Buñuel, Jean-Claude Carrière","Catherine Deneuve, Jean Sorel, Michel Piccoli","Severine is a beautiful young woman married to a doctor. She loves her husband dearly, but cannot bring herself to be physically intimate with him. She indulges instead in vivid, kinky, erotic fantasies to entertain her sexual desires. Eventually she becomes a prostitute, working in a brothel in the afternoons while remaining chaste in her marriage.","French, Kalmyk-Oirat, Spanish, Latin, English","France, Italy",Nominated for 1 BAFTA Award6 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMDhiYmZmNjEtZjE1NC00YmIxLTgyMDEtODVkYTkyNzZkNzk0XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.6,"50,060",tt0061395,movie,N/A,"$4,063,348",N/A,N/A
155,Beyond Rangoon,1995,R,25 Aug 1995,100 min,"Action, Adventure, Drama",John Boorman,"Alex Lasker, Bill Rubenstein","Patricia Arquette, U Aung Ko, Frances McDormand","Laura is trying to pick up the pieces of her life after the murder of her husband and son, and goes on vacation with her sister to Burma. After losing her passport at a political rally, she is left on her own for a few days, during which time she falls in with students fighting for democracy. She and their leader, U Aung Ko, travel through Burma, whilst witnessing many bloody acts of repression by the dictatorship, in an attempt to escape to Thailand. Based on a true story.",English,"United Kingdom, United States",2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BNThiM2NjYjAtNzIzOC00NTY3LWIxZGEtMDkzMmEzMGJhZTE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.5,"5,501",tt0112495,movie,N/A,"$5,750,110",N/A,N/A
156,Blue in the Face,1995,R,13 Oct 1995,83 min,Comedy,"Paul Auster, Wayne Wang, Harvey Wang","Paul Auster, Wayne Wang","Harvey Keitel, Lou Reed, Michael J. Fox","Wayne Wang's follow-up movie to Smoke (1995) presents a series of improvisational situations strung together to form a pastiche of Brooklyn's diverse ethnicity, offbeat humor, and essential humanity. Many of the same characters inhabiting Auggie Wren's Brooklyn Cigar Store in Smoke (1995) return here to expound on their philosophy of smoking, relationships, baseball, New York City, and Belgian Waffles. Most of all, this is a movie about living life, off-the-cuff.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZTU0ZTE1M2ItNzI4Yi00MmI0LWE2M2YtMThlYzI1ZmY5N2QwXkEyXkFqcGc@._V1_SX300.jpg,54,6.6,"10,221",tt0112541,movie,N/A,"$1,268,636",N/A,N/A
158,Casper,1995,PG,26 May 1995,100 min,"Comedy, Family, Fantasy",Brad Silberling,"Joseph Oriolo, Sherri Stoner, Deanna Oliver","Bill Pullman, Christina Ricci, Cathy Moriarty","Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden (Cathy Moriarty) is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey (Bill Pullman) to exorcise the ghosts from the mansion. Harvey and his daughter Kat (Christina Ricci) move in, and soon Kat meets Casper (Malachi Pearson), the ghost of a young boy who's ""the friendliest ghost you know"". But not so friendly are Casper's uncles,- Stretch (Joe Nipote), Fatso (Brad Garrett), and Stinkie (Joe Alaskey) - who are determined to drive all ""fleshies"" away. Ultimately, it is up to James and Kat to help the ghosts cross over to the other side.",English,United States,5 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BZjYzZWZlYzYtZWZkYy00YjRkLWIxN2EtNjY1MGZmYmQxYTIxXkEyXkFqcGc@._V1_SX300.jpg,49,6.2,"149,527",tt0112642,movie,N/A,"$100,439,549",N/A,N/A
159,Clockers,1995,R,13 Sep 1995,128 min,"Crime, Drama, Mystery",Spike Lee,"Richard Price, Spike Lee","Harvey Keitel, John Turturro, Delroy Lindo","Strike is a young city drug pusher under the tutelage of drug-lord Rodney Little, who, when not playing with model trains or drinking Moo for his ulcer, just likes to chill with his brothers near the benches outside the project houses. When a night man at a fast-food restaurant is found with four bullets in his body, Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story, however, and sets out to find the truth, and it seems that all the fingers point toward Strike &amp; Rodney.",English,United States,6 nominations,https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,71,6.9,"23,753",tt0112688,movie,N/A,"$13,071,518",N/A,N/A
160,Congo,1995,PG-13,09 Jun 1995,109 min,"Action, Adventure, Mystery",Frank Marshall,"Michael Crichton, John Patrick Shanley","Laura Linney, Tim Curry, Dylan Walsh","A megalomaniacal C.E.O. sends his son into the dangerous African Congo on a quest for a source of diamonds large enough and pure enough to function as powerful laser communications transmitters (or is it laser weapons?). When contact is lost with his son and the team, his sometime daughter-in-law is sent after them. She is a former C.I.A. operative and, accompanied by gee-whiz gadgetry and a few eccentric characters (including a mercenary, a researcher with a talking gorilla, and a nutty Indiana-Jones-type looking for King Solomon's Mines), sets out to rescue her former fiancé. What they all discover is that often what we most want turns out to be the source of our downfall.","English, American Sign ",United States,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,22,5.3,"49,182",tt0112715,movie,N/A,"$81,022,101",N/A,N/A
